Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",123.8974,1.8974,0.0485,0.0018,7.0471,100.0,61.0,"[7.505469, 7.456125, 7.54456, 7.541866]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",123.9462,1.9462,0.0654,0.0019,7.0636,101.0,61.0,"[7.468363, 7.577128, 7.497505, 7.454536]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",124.0554,2.0554,0.0873,0.0019,7.0803,100.0,61.0,"[7.444268, 7.609202, 7.510561, 7.469938]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",123.9381,1.9381,0.047,0.0019,7.0787,101.0,61.0,"[7.501398, 7.521463, 7.492603, 7.54973]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",124.0421,2.0421,0.0641,0.0019,7.1132,123.0,61.0,"[7.506718, 7.582266, 7.461785, 7.471548]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",124.3015,2.3015,0.0869,0.0019,7.1462,121.0,61.0,"[7.425986, 7.547598, 7.525193, 7.489322]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",124.1504,2.1504,0.0462,0.0019,7.113,102.0,61.0,"[7.545679, 7.415909, 7.445679, 7.487772]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",124.1796,2.1796,0.0651,0.002,7.3079,115.0,61.0,"[7.555487, 7.500737, 7.471821, 7.460805]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",122.7235,2.7235,0.0868,0.0021,7.3959,101.0,60.0,"[7.592684, 7.68298, 7.637515, 7.683018]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",123.8746,1.8746,0.0488,0.0015,5.4016,100.0,61.0,"[7.545958, 7.494961, 7.496251, 7.485198]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",121.9409,1.9409,0.0648,0.0016,5.4465,100.0,60.0,"[7.556504, 7.585882, 7.711441, 7.530151]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",123.9834,1.9834,0.0874,0.0016,5.4933,100.0,61.0,"[7.506781, 7.549168, 7.625691, 7.525209]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",123.9353,1.9353,0.0472,0.0016,5.4897,101.0,61.0,"[7.464766, 7.478249, 7.503252, 7.481514]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",124.011,2.011,0.0638,0.0016,5.5788,101.0,61.0,"[7.447252, 7.534805, 8.076124, 7.482204]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",124.1069,2.1069,0.0879,0.0017,5.6644,103.0,61.0,"[7.527956, 7.555019, 7.407962, 7.459108]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",122.0113,2.0113,0.0462,0.0016,5.5804,104.0,60.0,"[7.478531, 7.475108, 7.517013, 7.493711]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",124.1294,2.1294,0.065,0.0017,5.7266,102.0,61.0,"[7.490219, 7.495392, 7.489024, 7.463632]"
